database_id,name,acronym,order,level,color,structure_database_id_path
16423,ventral nuclei,V,896,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16423/
16424,ventromedial nucleus,VM,897,12,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16423/16424/
16425,posterior ventromedial nucleus,VMP,898,12,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16423/16425/
16426,submedius thalamic nucleus,SubM,899,12,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16423/16426/
16427,ventral anterior nucleus,VA,900,12,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16423/16427/
16428,ventral lateral nucleus,VL,901,12,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16423/16428/
16429,ventral posteromedial nucleus,VPM,902,12,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16423/16429/
16430,ventral posterolateral nucleus,VPL,903,12,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16423/16430/
16431,ventral posterior parvicellular nucleus,VPPC,904,12,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16423/16431/
16432,posterior (ventral) nucleus,Po,905,12,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16423/16432/
16433,superficial stratum of DTTh,DTThs,906,10,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16433/
16434,laterodorsal nucleus,LD,907,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16433/16434/
16435,lateral posterior nucleus,LP,908,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16433/16435/
16436,dorsal lateral geniculate nucleus,DLG,909,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16433/16436/
16437,intermediate tier of thalamus,ITTh,910,7,FFED64,/15564/15565/15566/16308/16375/16376/16382/16395/16437/
16438,ventricular zone of ITTh,ITThv,911,9,FFED64,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16438/
16439,mantle zone of ITTh,ITThm,912,9,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/
16440,periventricular stratum of ITTh,ITThp,913,10,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16440/
16441,posterior paraventricular nucleus,PVP,914,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16440/16441/
16442,parafascicular nucleus,PF,915,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16440/16442/
16443,intermediate stratum of ITTh,ITThi,916,10,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16443/
16444,lithoid nucleus,Lth,917,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16443/16444/
16445,scaphoid nucleus,Sc,918,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16443/16445/
16446,ethmoid nucleus,Eth,919,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16443/16446/
16447,subethmoid nucleus,SEth,920,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16443/16447/
16448,ventral linear nucleus,VLi,921,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16443/16448/
16449,posterior triangular nucleus,PoT,922,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16443/16449/
16450,superficial stratum of ITTh,ITThs,923,10,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16450/
16451,intermedioposterior nucleus,IPo,924,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16450/16451/
16452,suprageniculate nucleus,SG,925,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16450/16452/
16453,ventral tier of thalamus,VTTh,926,7,FFED64,/15564/15565/15566/16308/16375/16376/16382/16395/16453/
16454,ventricular zone of VTTh,VTThv,927,9,FFED64,/15564/15565/15566/16308/16375/16376/16382/16395/16453/16454/
16455,mantle zone of VTTh,VTThm,928,9,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16453/16455/
16456,periventricular stratum of VTTh,VTThp,929,10,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16453/16455/16456/
16457,magnocellular (medial) subparafascicular nucleus,SPFMC,930,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16453/16455/16456/16457/
16458,intermediate stratum of VTTh,VTThi,931,10,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16453/16455/16458/
16459,parvicellular (lateral) subparafascicular nucleus,SPFPC,932,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16453/16455/16458/16459/
16460,posterior intralaminar nucleus,PIL,933,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16453/16455/16458/16460/
16461,superficial stratum of VTTh,VTThs,934,10,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16453/16455/16461/
16462,medial geniculate nucleus,MG,935,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16453/16455/16461/16462/
16463,ventral subnucleus of MG,MGV,936,12,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16453/16455/16461/16462/16463/
16464,dorsal subnucleus of MG,MGD,937,12,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16453/16455/16461/16462/16464/
16465,medial subnucleus of MG,MGM,938,12,FFF189,/15564/15565/15566/16308/16375/16376/16382/16395/16453/16455/16461/16462/16465/
16466,anteroventral part of alar thalamus,p2AAV,939,6,FFED64,/15564/15565/15566/16308/16375/16376/16382/16466/
111220592,ventricular zone of p2AAV,p2AAVv,940,9,FFED64,/15564/15565/15566/16308/16375/16376/16382/16466/111220592/
111220594,mantle zone of p2AAV,p2AAVm,941,9,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/111220594/
16467,thalamic (p2) zona limitans domain,p2ZL,942,7,FFED64,/15564/15565/15566/16308/16375/16376/16382/16466/16467/
16468,ventricular zone of p2ZL,p2ZLv,943,9,FFED64,/15564/15565/15566/16308/16375/16376/16382/16466/16467/16468/
16469,mantle zone of p2ZL,p2ZLm,944,9,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16467/16469/
16470,periventricular stratum of p2ZL,p2ZLp,945,10,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16467/16469/16470/
16471,shell of p2ZL,p2ZLS,946,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16467/16469/16470/16471/
16472,intermediate stratum of p2ZL,p2ZLi,947,10,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16467/16469/16472/
16473,interstitial nucleus of the zona limitans,IZL,948,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16467/16469/16472/16473/
16474,superficial stratum of p2ZL,p2ZLs,949,10,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16467/16469/16474/
16475,intergeniculate leaflet,IGL,950,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16467/16469/16474/16475/
16476,liminal part of alar p2,p2Lim,951,7,FFED64,/15564/15565/15566/16308/16375/16376/16382/16466/16476/
16477,ventricular zone of p2Lim,p2Limv,952,9,FFED64,/15564/15565/15566/16308/16375/16376/16382/16466/16476/16477/
16478,mantle zone of p2Lim,p2Limm,953,9,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16476/16478/
16479,periventricular stratum of p2Lim,p2Limp,954,10,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16476/16478/16479/
16480,liminal nucleus,Lim,955,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16476/16478/16479/16480/
16481,intermediate stratum of p2Lim,p2Limi,956,10,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16476/16478/16481/
16482,reticular formation of p2Lim,p2LimRt,957,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16476/16478/16481/16482/
16483,superficial stratum of p2Lim,p2Lims,958,10,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16476/16478/16483/
16484,p2 portion of the peripeduncular nucleus,p2PP,959,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16476/16478/16483/16484/
16485,epipeduncular nucleus,EpP,960,11,FFF189,/15564/15565/15566/16308/16375/16376/16382/16466/16476/16478/16483/16485/
16486,thalamic tegmentum,ThTg,961,4,CCBE50,/15564/15565/15566/16308/16375/16486/
16487,basal plate of p2,p2B,962,5,CCBE50,/15564/15565/15566/16308/16375/16486/16487/
16488,ventricular zone of p2B,p2Bv,963,9,CCBE50,/15564/15565/15566/16308/16375/16486/16487/16488/
16489,mantle zone of p2B,p2Bm,964,9,E0D058,/15564/15565/15566/16308/16375/16486/16487/16489/
16490,periventricular stratum of p2B,p2Bp,965,10,E0D058,/15564/15565/15566/16308/16375/16486/16487/16489/16490/
16491,p2 portion of the pre-Edinger-Westphal nucleus,p2PEW,966,11,E0D058,/15564/15565/15566/16308/16375/16486/16487/16489/16490/16491/
16492,intermediate stratum of p2B,p2Bi,967,10,E0D058,/15564/15565/15566/16308/16375/16486/16487/16489/16492/
16493,p2 part of the zona limitans core population,p2ZLC,968,11,E0D058,/15564/15565/15566/16308/16375/16486/16487/16489/16492/16493/
16494,rostral interstitial nucleus,RI,969,11,E0D058,/15564/15565/15566/16308/16375/16486/16487/16489/16492/16494/
16495,prerubral area,PR,970,11,E0D058,/15564/15565/15566/16308/16375/16486/16487/16489/16492/16495/
16496,p2 portion of the parabrachial pigmented nucleus,p2PBP,971,11,E0D058,/15564/15565/15566/16308/16375/16486/16487/16489/16492/16496/
16497,superficial stratum of p2B,p2Bs,972,10,E0D058,/15564/15565/15566/16308/16375/16486/16487/16489/16497/
16498,p2 portion of the medial terminal nucleus of the accessory optic tract,p2MT,973,11,E0D058,/15564/15565/15566/16308/16375/16486/16487/16489/16497/16498/
16499,p2 portion of the substantia nigra pars compacta,p2SNC,974,11,E0D058,/15564/15565/15566/16308/16375/16486/16487/16489/16497/16499/
16500,p2 portion of the substantia nigra pars reticulata,p2SNR,975,11,E0D058,/15564/15565/15566/16308/16375/16486/16487/16489/16497/16500/
16501,p2 portion of paranigral nucleus,p2PN,976,11,E0D058,/15564/15565/15566/16308/16375/16486/16487/16489/16497/16501/
16502,floor plate of p2,p2F,977,5,B3A646,/15564/15565/15566/16308/16375/16486/16502/
16503,ventricular zone of p2F,p2Fv,978,9,A69A41,/15564/15565/15566/16308/16375/16486/16502/16503/
16504,mantle zone of p2F,p2Fm,979,9,CCBE50,/15564/15565/15566/16308/16375/16486/16502/16504/
16505,periventricular stratum of p2F,p2Fp,980,10,CCBE50,/15564/15565/15566/16308/16375/16486/16502/16504/16505/
16506,intermediate stratum of p2F,p2Fi,981,10,CCBE50,/15564/15565/15566/16308/16375/16486/16502/16504/16506/
16507,superficial stratum of p2F,p2Fs,982,10,CCBE50,/15564/15565/15566/16308/16375/16486/16502/16504/16507/
16508,p2 portion of the ventral tegmental area,p2VTA,983,11,A69A41,/15564/15565/15566/16308/16375/16486/16502/16504/16507/16508/
16509,prosomere 1,p1,984,3,FFE524,/15564/15565/15566/16308/16509/
16510,pretectum,Pt,985,4,FFE524,/15564/15565/15566/16308/16509/16510/
16511,roof plate of p1,p1R,986,5,FFEB73,/15564/15565/15566/16308/16509/16510/16511/
16512,bed area of the posterior commissure,PCom,987,6,F4E35F,/15564/15565/15566/16308/16509/16510/16511/16512/
16513,ventricular zone of PCom,PComv,988,9,F4E35F,/15564/15565/15566/16308/16509/16510/16511/16512/16513/
16514,subcommissural organ,SCO,989,11,FFEB73,/15564/15565/15566/16308/16509/16510/16511/16512/16513/16514/
16515,mantle zone of PCom,PComm,990,9,FFEB73,/15564/15565/15566/16308/16509/16510/16511/16512/16515/
16516,periventricular zone of PCom,PComp,991,10,FFEB73,/15564/15565/15566/16308/16509/16510/16511/16512/16515/16516/
16517,intermediate zone of PCom,PComi,992,10,FFEB73,/15564/15565/15566/16308/16509/16510/16511/16512/16515/16517/
16518,superficial zone of PCom,PComs,993,10,FFEB73,/15564/15565/15566/16308/16509/16510/16511/16512/16515/16518/
16519,alar plate of p1,p1A,994,5,FFE524,/15564/15565/15566/16308/16509/16510/16519/
16520,precommissural pretectal domain,PcP,995,6,FFE524,/15564/15565/15566/16308/16509/16510/16519/16520/
111220596,ventricular zone of PcP,PcPv,996,9,FFE524,/15564/15565/15566/16308/16509/16510/16519/16520/111220596/
111220598,mantle zone of PcP,PcPm,997,9,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/111220598/
16521,dorsal part of PcP,PcPD,998,7,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16521/
16522,ventricular zone of PcPD,PcPDv,999,9,FFE524,/15564/15565/15566/16308/16509/16510/16519/16520/16521/16522/
16523,mantle zone of PcPD,PcPDm,1000,9,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16521/16523/
16524,periventricular stratum of PcPD,PcPDp,1001,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16521/16523/16524/
16525,PcPD part of the periaqueductal gray,PcPD-PAG,1002,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16521/16523/16524/16525/
16526,intermediate stratum of PcPD,PcPDi,1003,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16521/16523/16526/
16527,dorsofrontal pretectal nucleus,DF,1004,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16521/16523/16526/16527/
16528,superficial stratum of PCPD,PcPDs,1005,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16521/16523/16528/
16529,superficial dorsofrontal area,DFS,1006,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16521/16523/16528/16529/
16530,lateral part of PcP,PcPL,1007,7,FFE524,/15564/15565/15566/16308/16509/16510/16519/16520/16530/
16531,ventricular zone of PcPL,PcPLv,1008,9,FFE524,/15564/15565/15566/16308/16509/16510/16519/16520/16530/16531/
16532,mantle zone of PcPL,PcPLm,1009,9,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16530/16532/
16533,periventricular stratum of PcPL,PcPLp,1010,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16530/16532/16533/
16534,PcPL part of the periaqueductal gray,PcPL-PAG,1011,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16530/16532/16533/16534/
16535,intermediate stratum of PcPL,PcPLi,1012,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16530/16532/16535/
16536,"anterior pretectal nucleus, dorsal core part",APTD,1013,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16530/16532/16535/16536/
16537,superficial stratum of PcPL,PcPLs,1014,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16530/16532/16537/
16538,"anterior pretectal nucleus, dorsal superficial part",APTDS,1015,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16530/16532/16537/16538/
16539,ventral part of PcP,PcPV,1016,7,FFE524,/15564/15565/15566/16308/16509/16510/16519/16520/16539/
16540,ventricular zone of PcPV,PcPVv,1017,9,FFE524,/15564/15565/15566/16308/16509/16510/16519/16520/16539/16540/
16541,mantle zone of PcPV,PcPVm,1018,9,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16539/16541/
16542,periventricular stratum of PcPV,PcPVp,1019,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16539/16541/16542/
16543,PcPV part of the periaqueductal gray,PcPV-PAG,1020,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16539/16541/16542/16543/
16544,intermediate stratum of PcPV,PcPVi,1021,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16539/16541/16544/
16545,"anterior pretectal nucleus, ventral core part",APTV,1022,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16539/16541/16544/16545/
16546,superficial stratum of PcPV,PcPVs,1023,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16539/16541/16546/
16547,"anterior pretectal nucleus, ventral superficial part",APTVS,1024,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16520/16539/16541/16546/16547/
16548,juxtacommissural pretectal domain,JcP,1025,6,FFE524,/15564/15565/15566/16308/16509/16510/16519/16548/
111220600,ventricular zone of JcP,JcPv,1026,9,FFE524,/15564/15565/15566/16308/16509/16510/16519/16548/111220600/
111220602,mantle zone of JcP,JcPm,1027,9,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/111220602/
16549,dorsal part of JcP,JcPD,1028,7,FFE524,/15564/15565/15566/16308/16509/16510/16519/16548/16549/
16550,ventricular zone of JcPD,JcPDv,1029,9,FFE524,/15564/15565/15566/16308/16509/16510/16519/16548/16549/16550/
16551,mantle zone of JcPD,JcPDm,1030,9,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16549/16551/
16552,periventricular stratum of JcPD,JcPDp,1031,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16549/16551/16552/
16553,JcPD part of the periaqueductal gray,JcPD-PAG,1032,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16549/16551/16552/16553/
16554,intermediate stratum of JcPD,JcPDi,1033,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16549/16551/16554/
16555,dorsal juxtacommissural pretectal nucleus,DJcP,1034,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16549/16551/16554/16555/
16556,dorsal spiriform nucleus,SpD,1035,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16549/16551/16554/16556/
16557,superficial stratum of JcPD,JcPDs,1036,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16549/16551/16557/
16558,JcP contribution to DT,JcP-DT,1037,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16549/16551/16557/16558/
16559,lateral part of JcP,JcPL,1038,7,FFE524,/15564/15565/15566/16308/16509/16510/16519/16548/16559/
16560,ventricular zone of JcPL,JcPLv,1039,9,FFE524,/15564/15565/15566/16308/16509/16510/16519/16548/16559/16560/
16561,mantle zone of JcPL,JcPLm,1040,9,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16559/16561/
16562,periventricular stratum of JcPL,JcPLp,1041,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16559/16561/16562/
16563,JcPL part of the periaqueductal gray,JcPL-PAG,1042,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16559/16561/16562/16563/
16564,intermediate stratum of JcPL,JcPLi,1043,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16559/16561/16564/
16565,reticular formation of JcPL,JcPLRt,1044,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16559/16561/16564/16565/
16566,lateral spiriform nucleus,SpL,1045,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16559/16561/16564/16566/
16567,superficial stratum of JcPL,JcPLs,1046,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16559/16561/16567/
16568,JcP contribution to LTL,JcP-LTL,1047,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16559/16561/16567/16568/
16569,ventral part of JcP,JcPV,1048,7,FFE524,/15564/15565/15566/16308/16509/16510/16519/16548/16569/
16570,ventricular zone of JcPV,JcPVv,1049,9,FFE524,/15564/15565/15566/16308/16509/16510/16519/16548/16569/16570/
16571,mantle zone of JcPV,JcPVm,1050,9,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16569/16571/
16572,periventricular stratum of JcPV,JcPVp,1051,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16569/16571/16572/
16573,JcPV part of the periaqueductal gray,JcPV-PAG,1052,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16569/16571/16572/16573/
16574,intermediate stratum of JcPV,JcPVi,1053,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16569/16571/16574/
16575,ventral juxtacommissural pretectal nucleus,VJcP,1054,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16569/16571/16574/16575/
16576,superficial stratum of JcPV,JcPVs,1055,10,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16569/16571/16576/
16577,JcP contribution to LTV,JcP-LTV,1056,11,F4E35F,/15564/15565/15566/16308/16509/16510/16519/16548/16569/16571/16576/16577/
